,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
0,0.005020724546132342,0.005020736351538845,0.005020746792201133,0.0050207556945164045,0.0050207630034421295,0.005020768782222355,0.005020773193893564,0.005020776462370102,0.005020778818171813,0.00502078043717098,0.0050207813947618345,0.005020781483124777,0.005020780382264879,0.005020777967477804,0.005020773899918476,0.005020767866841257,0.0050207596302839,0.005020749057315029,0.005020736064719369,0.005020721698185336,0.005020705519470592,0.0050206763514841725,0.00502066732924783,0.005020660177552068,0.005020651858648292,0.00502064463538664,0.005020634961343769,0.0050206282326137,0.005020625125369531,0.005020621869976935,0.005020622420531718,0.005020624594823258,0.00502023106537617,0.005019072732228432,0.0050232768873659074,0.0050243765812668295,0.005024232394685265,0.005024105219820773,0.005023992780721585,0.005023893327163079,0.005023805440912775,0.0050237279212817605,0.00502365972572221,0.005023599937525365,0.005023547746530153,0.0050235024363043165,0.005023463374790965,0.005023430007021223,0.005023401849223074,0.005023378483987582,0.0050233595563030226,0.005023344770330395,0.005023333886875349,0.005023326721301622,0.005023323141760065,0.005023322681588645,0.005023324691586469,0.005023330189690613,0.005023339230228307,0.005023351919726047,0.00502336841754608,0.0050233889370164524,0.005023413747065853,0.005023443174319813,0.005023477605699228,0.0050235174915693286,0.005023563349495184,0.005023615768682698,0.005023675415235941,0.005023743038475861,0.005023819478805819,0.005023905678113661,0.005024002694826855,0.005024111730402721,0.005024234173675113,0.0050243725811060435,0.005024189268629024,0.005020671205919887,0.0050206622361251875,0.00502065970985885,0.005020657669152921,0.005020656996380518,0.005020660375893432,0.005020664177834291,0.00502066911795063,0.005020675051791995,0.005020670107007917,0.005020682905391958,0.005020697967013169,0.005020711655454498
1,0.004919805822767589,0.004919817607291828,0.004919828027402809,0.004919836910040926,0.004919844200740585,0.004919849963303337,0.004919854361223705,0.004919857618689595,0.004919859966251756,0.004919861579548509,0.004919862533557533,0.00491986262297328,0.004919861530000525,0.0049198591263646535,0.004919855073120277,0.004919849057204444,0.004919840840158378,0.004919830288601781,0.004919817319742447,0.004919802954485137,0.00491978688255988,0.004919757633204385,0.004919748618152843,0.004919741494387835,0.00491973318677914,0.004919725999667931,0.004919716337599512,0.004919709611402579,0.004919706532893131,0.00491970327933136,0.004919703860330821,0.004919706063962144,0.004919320606139378,0.004918146673781302,0.0049223843996033054,0.004923458727377033,0.004923314491261009,0.004923187276042046,0.004923074803382176,0.004922975321522059,0.004922887411210618,0.004922809871010875,0.004922741657775426,0.004922681854285324,0.004922629649929197,0.0049225843278686565,0.0049225452556756946,0.004922511878039387,0.004922483710870393,0.004922460336463748,0.0049224413995301065,0.00492242660396894,0.004922415710336844,0.004922408533767685,0.004922404942169651,0.004922404476504565,0.00492240649982143,0.004922412009878637,0.00492242106121915,0.0049224337605958965,0.004922450267605312,0.004922470795820394,0.004922495614427067,0.0049225250503220335,0.004922559490713105,0.004922599386270189,0.004922645254883092,0.004922697686105132,0.004922757346413752,0.0049228249855335715,0.004922901444308433,0.004922987665114368,0.004923084706935327,0.004923193771906645,0.004923316249741397,0.0049234547027194155,0.00492329021124201,0.004919752752796261,0.004919743728181674,0.004919741177799565,0.004919739109499463,0.004919738404656604,0.004919741784004779,0.004919745559673491,0.004919750484084416,0.004919756408110209,0.0049197513753383056,0.004919764259519101,0.004919779286151617,0.00491979295284135
2,0.004819390971152235,0.00481940274337881,0.004819413150796138,0.0048194220208340145,0.004819429299553724,0.004819435051268343,0.004819439439889639,0.004819442689844768,0.004819445031688726,0.004819446640807583,0.004819447591752637,0.004819447681715689,0.004819446595093979,0.004819444200071927,0.004819440157623271,0.004819434154395179,0.004819425951466879,0.004819415415048817,0.004819402462811915,0.004819388091047891,0.004819372116872686,0.00481934277737875,0.004819333759699293,0.004819326653422408,0.004819318346299463,0.004819311184028429,0.00481930152243543,0.00481929478707418,0.004819291725288943,0.004819288461563305,0.004819289060814866,0.004819291281606155,0.0048189138431533425,0.004817724377611532,0.0048219954949014305,0.00482304457172281,0.004822900275135715,0.004822773008863208,0.004822660492230844,0.004822560971993186,0.004822473027926547,0.004822395457888617,0.004822327218171937,0.0048222673910840565,0.004822215165597458,0.004822169824499472,0.004822130735020616,0.004822097341535313,0.0048220691596619954,0.004822045771422345,0.00482202682126955,0.004822012012859038,0.004822001106513053,0.004821993917147341,0.0048219903124363025,0.004821989840932186,0.004821991877874321,0.004821997400941546,0.004822006464886842,0.004822019176680773,0.004822035696142173,0.004822056237074307,0.00482208106890287,0.004822110518775618,0.0048221449741646496,0.004822184886019553,0.004822230772527604,0.004822283223560162,0.0048223429059366255,0.004822410569751943,0.004822487056255274,0.004822573308273985,0.0048226703853099925,0.004822779490136029,0.004822902013300354,0.00482304052282791,0.004822894769881344,0.004819338024176907,0.004819328956841122,0.004819326394407136,0.004819324310665981,0.004819323585943147,0.004819326977109441,0.004819330738505648,0.004819335658980075,0.004819341584687375,0.004819336475504857,0.00481934945580856,0.004819364457920759,0.004819378112724242
3,0.004718985897651279,0.004718997657860848,0.004719008052841546,0.004719016910510732,0.004719024177454893,0.004719029918497102,0.004719034297965024,0.004719037540523934,0.004719039876732181,0.004719041481722955,0.004719042429620813,0.004719042520114537,0.004719041439793754,0.004719039053302658,0.004719035021534775,0.004719029030848306,0.004719020841861618,0.004719010320377233,0.004718997384530622,0.004718983006004513,0.004718967129290195,0.0047189376993652995,0.004718928678737292,0.0047189215896083735,0.004718913282617205,0.004718906144816749,0.004718896483321006,0.004718889738409563,0.004718886692953719,0.004718883418667817,0.004718884035770456,0.004718886273321358,0.004718516853061936,0.004717311855455842,0.004721616360574772,0.004722640188516945,0.004722495831087238,0.004722368513398019,0.00472225595244038,0.004722156393484367,0.0047220684153351,0.004721990815146239,0.004721922548651512,0.0047218626976861305,0.004721810450807521,0.004721765090429762,0.004721725983442837,0.004721692573907398,0.004721664377150444,0.004721640974921037,0.004721622011415532,0.004721607190045867,0.004721596270900399,0.004721589068677115,0.004721585450816906,0.004721584973461863,0.004721587024040496,0.004721592560153996,0.004721601636765196,0.0047216143610620195,0.004721630893085339,0.00472165144686822,0.004721676292075574,0.004721705756105574,0.004721740226693878,0.004721780155068958,0.004721826059714685,0.004721878530819504,0.004721938235543745,0.00472200592435159,0.00472208243889633,0.004722168722455357,0.004722265835047068,0.00472237498007982,0.004722497548935058,0.004722636115380566,0.004722509099522528,0.0047189330688256525,0.004718923959168338,0.004718921385083106,0.004718919286303413,0.004718918542103023,0.0047189219454842925,0.004718925693002923,0.004718930609928206,0.0047189365376950135,0.004718931352476399,0.004718944429247414,0.0047189594071800215,0.0047189730504192335
4,0.0046185909090643296,0.004618602657522633,0.004618613040310089,0.004618621885829858,0.0046186291411920155,0.004618634871728192,0.00461863924218068,0.004618642477451809,0.004618644808102427,0.004618646409012262,0.004618647353878799,0.004618647444887425,0.004618646370820062,0.004618643992781418,0.004618639971585423,0.0046186339933021745,0.004618625818090259,0.004618615311345528,0.004618602391669358,0.004618588006139546,0.004618572226611712,0.00461854270597992,0.004618533682100114,0.004618526609797202,0.004618518302602712,0.004618511188922523,0.00461850152716565,0.0046184947723383295,0.00461849174283749,0.00461848845761569,0.0046184890921892995,0.004618491346120689,0.004618129942875148,0.0046169094143931584,0.004621247303620584,0.004622245884853092,0.0046221014662277005,0.004621974096776465,0.004621861491158116,0.004621761893159735,0.0046216738806165595,0.004621596249979479,0.004621527956424576,0.004621468081315829,0.004621415812796651,0.004621370432908831,0.0046213313082027275,0.004621297882426046,0.004621269670615121,0.004621246254247072,0.0046212272772620236,0.0046212124428289545,0.004621201510802765,0.004621194295664037,0.004621190664620408,0.004621190181403191,0.004621192245628902,0.004621197794823055,0.004621206884158166,0.004621219621039268,0.004621236165728919,0.00462125673248955,0.0046212815912247684,0.0046213110695825545,0.00462134555556145,0.004621385500668039,0.0046214314236819615,0.004621483915107845,0.004621543642445979,0.004621611356528728,0.004621687899412369,0.00462177421482305,0.0046218713632941244,0.004621980548867733,0.004622103163756317,0.004622241787468169,0.004622133507178489,0.004618538193793935,0.004618529042194693,0.004618526456838701,0.004618524343402671,0.0046185235801067025,0.004618526996079255,0.004618530730094909,0.004618535643838276,0.0046185415740227454,0.004618536313123308,0.004618549486686786,0.004618564440762375,0.004618578072742057
5,0.0045182062967830255,0.004518218033741812,0.004518228404566617,0.004518237238144709,0.004518244482108226,0.004518250202295986,0.004518254563863707,0.004518257791949758,0.004518260117116697,0.004518261713990235,0.004518262655840478,0.004518262747349045,0.004518261679490045,0.004518259309829431,0.004518255299102122,0.0045182493330909275,0.004518241171495677,0.0045182306793067435,0.00451821777559269,0.004518203382830456,0.004518187700228545,0.004518158088629452,0.004518149061210904,0.0045181420054290775,0.004518133697713862,0.0045181266078217165,0.004518116945463895,0.004518110180373968,0.0045181071664729365,0.004518103869959128,0.004518104521643313,0.004518106791596143,0.004517753404182238,0.004516517346078425,0.004520888615616363,0.004521861952400293,0.0045217174722435565,0.00452159005070178,0.004521477400103558,0.004521377762754533,0.004521289715521336,0.004521212054153238,0.004521143733269804,0.004521083833764829,0.0045210315433687,0.004520986143751838,0.004520947001125831,0.004520913558926231,0.004520885331899419,0.004520861901251224,0.004520842910666117,0.004520828063070607,0.004520817118086554,0.004520809889977466,0.004520806245717967,0.004520805756627945,0.0045208078345107105,0.0045208133968181255,0.004520822498932237,0.004520835248474943,0.004520851805930157,0.0045208723857892655,0.004520897258194074,0.004520926751041797,0.004520961252593213,0.0045210012146323,0.004521047156233677,0.004521099668217295,0.004521159418422474,0.004521227158048757,0.004521303729554313,0.0045213900771127755,0.004521487261770932,0.004521596488202729,0.004521719149449236,0.004521857830756739,0.004521768284441104,0.004518153690710083,0.004518144497529471,0.004518141901264173,0.004518139773534882,0.004518138991506087,0.004518142420426928,0.004518146141295116,0.004518151052204903,0.004518156985146575,0.0045181516489035565,0.0045181649195665955,0.004518179850090732,0.004518193471099472
6,0.004417832333498322,0.004417844059196201,0.00441785441827693,0.00441786324011026,0.004417870472848933,0.004417876182837662,0.004417880535644451,0.004417883756642751,0.004417886076396085,0.00441788766927562,0.004417888608123797,0.004417888700118095,0.004417887638424703,0.0044178852770715244,0.0044178812767150305,0.004417875322851517,0.00441786717472302,0.004417856696915571,0.004417843808966133,0.004417829408754862,0.0044178138228312906,0.004417784120019054,0.004417775088790084,0.004417768049240397,0.004417759740703643,0.004417752674284293,0.004417743011003136,0.004417736235321691,0.004417733236683314,0.0044177299285397655,0.00441773059699272,0.004417732882626991,0.004417387509860371,0.004416135923450902,0.004420540569429438,0.004421488664111846,0.004421344122104534,0.004421216648159458,0.004421103952277468,0.00442100427528429,0.00442091619307915,0.004420838500710831,0.004420770152243428,0.004420710228101557,0.004420657915603519,0.004420612496049245,0.004420573335312363,0.004420539876517012,0.004420511634120309,0.004420488189057401,0.004420469184757648,0.00442045432390556,0.004420443365890351,0.004420436124758758,0.004420432467252632,0.004420431972279757,0.004420434063828987,0.004420439639280616,0.00442044875422608,0.004420461516503906,0.004420478086819057,0.004420498679891478,0.004420523566100708,0.004420553073592656,0.004420587590889718,0.004420627570052588,0.004420673530450113,0.004420726063216752,0.004420785836529972,0.004420853601955537,0.004420930202352439,0.004421016582340557,0.004421113803478549,0.004421223071070059,0.0044213457789821385,0.004421484518196336,0.004421413704190451,0.004417779832487758,0.00441777059806817,0.00441776799123701,0.004417765849559492,0.004417765049142536,0.004417768491350519,0.004417772199408812,0.004417777107815622,0.004417783043836564,0.00441777763257029,0.004417791000623074,0.004417805907885381,0.004417819518196623
7,0.004317469270231379,0.004317480984894619,0.004317491332438551,0.004317500142713852,0.0043175073643924936,0.004317513064323841,0.004317517408487113,0.00431752062248994,0.004317522936896094,0.004317524525821714,0.004317525461681302,0.00431752555414783,0.004317524498579442,0.0043175221454666984,0.004317518155388153,0.004317512213554324,0.004317504078750371,0.004317493615159059,0.004317480742786903,0.004317466334921342,0.004317450845440699,0.004317421051183133,0.004317412015886376,0.004317404992294856,0.004317396682651298,0.0043173896394054214,0.004317379974894923,0.004317373188309801,0.004317370204613905,0.004317366884520197,0.004317367569417684,0.00431736987041152,0.004317032511106743,0.00431576539776603,0.004320203416249972,0.004321126271257684,0.004320981667096105,0.004320854140449788,0.004320741398994443,0.004320641682077431,0.00432055356463174,0.004320475841006723,0.004320407464712019,0.0043203475157040224,0.004320295180889837,0.0043202497411997335,0.004320210562170147,0.00432017708661452,0.004320148828701343,0.004320125369095668,0.004320106350972256,0.004320091476774055,0.004320080505658005,0.004320073251454376,0.004320069580672462,0.004320069079807233,0.0043200711850318076,0.004320076773657056,0.0043200859014836555,0.00432009867656655,0.004320115259831451,0.004320135866226495,0.004320160766368514,0.0043201902886515955,0.0043202248218591754,0.004320264818328015,0.004320310797720472,0.004320363351484749,0.004320423148135619,0.004320490939604138,0.0043205675691490916,0.0043206539818353845,0.0043207512397319256,0.004320860548769792,0.004320983303639022,0.00432112210105337,0.00432107001762749,0.004317416870357904,0.004317407595024327,0.004317404977953646,0.004317402822655898,0.004317402004178398,0.004317405459995298,0.004317409155564402,0.004317414061782167,0.00431742000118805,0.004317414515202989,0.0043174279809198475,0.004317442865195004,0.004317456465067982
8,0.004217117333704662,0.004217129037547936,0.00421713937375173,0.004217148172646167,0.004217155383421124,0.004217161073429469,0.004217165409060606,0.004217168616155482,0.004217170925277458,0.00421717251028717,0.004217173443170943,0.004217173536096862,0.004217172486614894,0.00421717014167896,0.004217166161790205,0.004217160231874051,0.004217152110259672,0.004217141660727573,0.004217128803754912,0.00421711438804048,0.004217098994778794,0.0042170691088565014,0.004217060069248006,0.004217053061354713,0.004217044750333678,0.00421703772997691,0.004217028063946457,0.004217021266161246,0.0042170182971036484,0.004217014964755682,0.004217015665790097,0.004217017981838925,0.004216688634810816,0.0042154059959674675,0.004219877382964073,0.004220775000796949,0.004220630334192129,0.004220502754560557,0.004220389967255684,0.004220290210148102,0.0042202020572057065,0.004220124302079436,0.00422005589772544,0.0042199959236327985,0.004219943566298268,0.004219898106283249,0.0042198589087877126,0.004219825416315074,0.004219797142745811,0.004219773668475425,0.004219754636424564,0.004219739748795038,0.004219728764511861,0.004219721497189113,0.00421971781310374,0.004219717306337178,0.004219719425245491,0.00421972502707231,0.004219734167827426,0.004219746955781989,0.004219763552082181,0.004219784171903984,0.004219809086101098,0.004219838623315308,0.0042198731725905355,0.004219913186539002,0.004219959185115905,0.0042200117600824484,0.004220071580289903,0.004220139398033745,0.004220216056971552,0.004220302502612032,0.004220399797532681,0.004220509148289532,0.004220631950392205,0.0042207708062831145,0.004220737451646871,0.004217065031240867,0.004217055715301494,0.004217053088301342,0.004217050919695234,0.004217050083468726,0.004217053553200236,0.00421705723658499,0.004217062140911981,0.004217068083993084,0.004217062523578818,0.004217076087219229,0.0042170909487678964,0.004217104538448522
9,0.00411677672406536,0.004116788417292437,0.004116798742342756,0.004116807530024478,0.004116814730044148,0.004116820410257018,0.004116824737461718,0.004116827937731702,0.004116830241629272,0.004116831822759133,0.0041168327526791915,0.004116832846052281,0.00411683180262005,0.0041168294658004735,0.00411682549601776,0.00411681957791292,0.0041168114693599465,0.004116801033738063,0.004116788191996094,0.004116773768248225,0.004116758470992265,0.00411672849319783,0.004116719449046216,0.004116712456604367,0.004116704143948852,0.00411669714621087,0.004116687478384312,0.004116680669117428,0.004116677714409016,0.004116674369518099,0.004116675086397598,0.004116677417213421,0.00411635608127877,0.004115057918411416,0.004119562669879072,0.004120435053102826,0.004120290323779762,0.0041201626908920165,0.004120049857474,0.0041199500599212145,0.0041198618712375975,0.004119784084376662,0.004119715651741992,0.004119655652356216,0.004119603272306549,0.004119557791786269,0.004119518575659576,0.004119485066120495,0.004119456776762062,0.004119433287710756,0.004119414241633564,0.004119399340491556,0.004119388342978152,0.004119381062491505,0.004119377365076416,0.004119376852400028,0.004119378985000019,0.0041193846000550085,0.004119393753783772,0.004119406554673471,0.004119423164090497,0.004119443797438342,0.004119468725807181,0.004119498278086039,0.0041195328435788044,0.004119572875172574,0.004119618893114755,0.0041196714894788395,0.004119731333451845,0.004119799177692812,0.004119875866257143,0.0041199623450961275,0.004120059677294124,0.004120169070029399,0.004120291919627213,0.004120430834254471,0.004120416206561903,0.0041167245154707256,0.004116715159217441,0.004116712522582289,0.004116710340964401,0.00411670948728523,0.004116712971221889,0.0041167166427121885,0.004116721545431955,0.004116727492464102,0.004116721857896249,0.004116735519705786,0.004116750358775492,0.004116763938497171
